TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT
ITST_Test_1,dbo,BackendMachines,MemorySizeMB,13,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,ParentMachineId,14,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,SupportsSuspend,15,bit,,NO,
ITST_Test_1,dbo,BackendMachines,IsForImport,16,bit,,NO,
ITST_Test_1,dbo,BackendMachines,OSTypeInt,17,int,,YES,
ITST_Test_1,dbo,BackendMachines,MaxLoadTime,18,bigint,,NO,
ITST_Test_1,dbo,BackendMachines,IsCustomized,19,bit,,NO,
ITST_Test_1,dbo,BackendMachines,IsTemporary,20,bit,,NO,
ITST_Test_1,dbo,BackendMachines,OriginalTemplateMachineId,21,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,MaxShutdownTime,22,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,CPUCount,23,int,,YES,
ITST_Test_1,dbo,BackendMachines,IsThinProvisioned,24,bit,,YES,
ITST_Test_1,dbo,BackendMachines,RemoteDisplayAllocation_Token,25,nvarchar,8,YES,
ITST_Test_1,dbo,BackendMachines,RemoteDisplayAllocation_Port,26,int,,YES,
ITST_Test_1,dbo,BackendMachines,RemoteDisplayAllocation_Password,27,nvarchar,-1,YES,
ITST_Test_1,dbo,BackendMachines,IsVixEnabled,28,bit,,YES,
ITST_Test_1,dbo,BackendMachines,DomainId,29,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,IsLinkedClone,30,bit,,YES,
ITST_Test_1,dbo,BackendMachines,MainDiskFolderVmwarePath,31,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,MemoryFolderVmwarePath,32,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,TargetMemoryVolumeOverride,33,nvarchar,128,YES,
ITST_Test_1,dbo,BackendMachines,ReferencedMemoryFolderVmwarePath,34,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,TargetMainDiskVolumeOverride,35,nvarchar,128,YES,
ITST_Test_1,dbo,BackendMachines,KeepTemporaryUntilTime,36,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,DeleteTime,37,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,ESX,38,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,ESXAllocation,39,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,PreparationStartTime,40,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,ReadyForUserTime,41,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,LastReportedProgress,42,int,,YES,
ITST_Test_1,dbo,BackendMachines,MachinePreparationTypeInt,43,int,,YES,
ITST_Test_1,dbo,BackendMachines,PreparationRequestTime,44,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,CloudFoldersPath,45,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,OriginalMemoryFolderVmwarePath,46,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,ToolsVersion,47,nvarchar,128,YES,
ITST_Test_1,dbo,BackendMachines,ToolsVersionStatusInt,48,int,,YES,
ITST_Test_1,dbo,BackendMachines,RunningWithoutPreviousMemoryError,49,bit,,YES,
ITST_Test_1,dbo,BackendMachines,SupportsCloudFolders,50,bit,,YES,
ITST_Test_1,dbo,BackendMachines,ShouldHaveCloudFolders,51,bit,,YES,
ITST_Test_1,dbo,BackendMachines,CloudFoldersConnected,52,bit,,YES,
ITST_Test_1,dbo,BackendMachines,WasGivenToUser,53,bit,,NO,
ITST_Test_1,dbo,BackendMachines,UnstableStartTime,54,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,VerifyFingerprint,55,bit,,YES,
ITST_Test_1,dbo,BackendMachines,TemplateVersionId,56,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,RepointToParentMachineId,57,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,RepointInProgress,58,bit,,YES,
ITST_Test_1,dbo,BackendMachines,RepointToMainDiskFolderVmwarePath,59,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,RepointToVmwareDatastorePath,60,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,LcFolderPrimary,61,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,LcFolderSizeMB,62,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,ActiveUIMachineId,63,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,VixUsersVerificationInt,64,int,,YES,
ITST_Test_1,dbo,BackendMachines,ReleaseExternalIpTime,65,datetime,,YES,
ITST_Test_1,dbo,BackendMachines,OSName,66,nvarchar,128,YES,
ITST_Test_1,dbo,BackendMachines,RunOrderNumberInt,67,int,,NO,
ITST_Test_1,dbo,BackendMachines,InstanceId,68,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,InstanceType,69,nvarchar,256,YES,
ITST_Test_1,dbo,BackendMachines,BackendIdInt,70,int,,NO,
ITST_Test_1,dbo,BackendMachines,RegionId,71,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,IsReady,72,bit,,YES,
ITST_Test_1,dbo,BackendMachines,IsTemplateCustomization,73,bit,,NO,((0))
ITST_Test_1,dbo,BackendMachines,DeltaMachineId,74,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,IsSnapshotDeltaMachine,75,bit,,YES,
ITST_Test_1,dbo,BackendMachines,VhvEnabled,76,bit,,YES,
ITST_Test_1,dbo,BackendMachines,HardwareVersion,77,nvarchar,32,YES,
ITST_Test_1,dbo,BackendMachines,IsVhvSupported,78,bit,,NO,((0))
ITST_Test_1,dbo,BackendMachines,ActualDiskSpaceMemorySizeMB,79,int,,YES,
ITST_Test_1,dbo,BackendMachines,ActualDiskSpaceDiskSizeMB,80,int,,YES,
ITST_Test_1,dbo,BackendMachines,LanguageCode,81,nvarchar,8,YES,
ITST_Test_1,dbo,BackendMachines,ShouldGenerateUUID,82,bit,,YES,((0))
ITST_Test_1,dbo,BackendMachines,IsCustomizedSuccessfully,83,bit,,YES,
ITST_Test_1,dbo,BackendMachines,RemoteDisplayAllocation_Released,84,bit,,YES,
ITST_Test_1,dbo,BackendMachines,GuestId,85,nvarchar,64,YES,
ITST_Test_1,dbo,BackendMachines,ConnectedIsoFile_ConnectedNow,86,bit,,YES,
ITST_Test_1,dbo,BackendMachines,ConnectedIsoFile_ConnectAtPowerOn,87,bit,,YES,
ITST_Test_1,dbo,BackendMachines,ConnectedIsoFile_BootFromIso,88,bit,,YES,
ITST_Test_1,dbo,BackendMachines,ConnectedIsoFile_IsoFileName,89,nvarchar,512,YES,
ITST_Test_1,dbo,BackendMachines,ConnectedIsoFile_ConnectOnPowerOn,90,bit,,YES,
ITST_Test_1,dbo,BackendMachines,IsoFileId,91,bigint,,YES,
ITST_Test_1,dbo,BackendMachines,VideoCardRamSizeKB,92,int,,YES,
ITST_Test_1,dbo,BackendMachines,VideoCard3dSupport,93,bit,,YES,
ITST_Test_1,dbo,BackendMachines,RemoteDisplayEnabled,94,bit,,YES,
ITST_Test_1,dbo,BackendMachines,PowerOffRequestedInt,95,int,,YES,
ITST_Test_1,dbo,BackendMachines,ShutdownByUser,96,bit,,YES,
ITST_Test_1,dbo,BackendMachineSharedFolders,Id,1,int,,NO,
ITST_Test_1,dbo,BackendMachineSharedFolders,Path,2,nvarchar,256,NO,
ITST_Test_1,dbo,BackendMachineSharedFolders,RowVersion,3,int,,NO,
ITST_Test_1,dbo,BackendMachineSharedFolders,CreateTime,4,datetime,,NO,
ITST_Test_1,dbo,BackendMachineSharedFolders,LastUpdateTime,5,datetime,,NO,
ITST_Test_1,dbo,BackendMachineSharedFolders,RegionId,6,bigint,,NO,
ITST_Test_1,dbo,BackendNotifications,Id,1,bigint,,NO,
ITST_Test_1,dbo,BackendNotifications,BackendNotificationTypeInt,2,int,,NO,
ITST_Test_1,dbo,BackendNotifications,DealtWith,3,bit,,NO,
ITST_Test_1,dbo,BackendNotifications,ImportVirtualMachineRequestId,4,bigint,,YES,
ITST_Test_1,dbo,BackendNotifications,RowVersion,5,int,,NO,
ITST_Test_1,dbo,BackendNotifications,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,BackendNotifications,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,BackendNotifications,ExportRequestId,8,bigint,,YES,
ITST_Test_1,dbo,BackendNotifications,SetSnapshotAsDefaultRequestId,9,bigint,,YES,
ITST_Test_1,dbo,BackendNotifications,IsoFileId,10,bigint,,YES,
ITST_Test_1,dbo,BackendPrototypeEnvs,Id,1,bigint,,NO,
ITST_Test_1,dbo,BackendPrototypeEnvs,VersionNumber,2,int,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,Id,1,int,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,PrototypeId,2,int,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,RegionId,3,bigint,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,SingleUseHotStandbys,4,int,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,RowVersion,5,int,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,BackendPrototypeRegionConfigs,EnableSingleUseHotStandbysManualUpdate,8,bit,,NO,
ITST_Test_1,dbo,Checkpoints,Id,1,bigint,,NO,
ITST_Test_1,dbo,Checkpoints,GuidedJourneySectionId,2,bigint,,NO,
ITST_Test_1,dbo,Checkpoints,ImgPath,3,nvarchar,1024,NO,
ITST_Test_1,dbo,Checkpoints,AreasString,4,nvarchar,-1,NO,
ITST_Test_1,dbo,Checkpoints,Hint,5,nvarchar,2048,YES,
ITST_Test_1,dbo,Checkpoints,ValidUntil,6,datetime,,NO,
ITST_Test_1,dbo,Checkpoints,RowVersion,7,int,,NO,
ITST_Test_1,dbo,Checkpoints,CreateTime,8,datetime,,NO,
ITST_Test_1,dbo,Checkpoints,LastUpdateTime,9,datetime,,NO,
ITST_Test_1,dbo,Checkpoints,VVisionLearnRequestId,10,bigint,,NO,
ITST_Test_1,dbo,Checkpoints,AllowFailedCheck,11,bit,,YES,
ITST_Test_1,dbo,Checkpoints,EnableHint,12,bit,,NO,
ITST_Test_1,dbo,ChocolateyPackages,Id,1,int,,NO,
ITST_Test_1,dbo,ChocolateyPackages,IdName,2,nvarchar,256,NO,
ITST_Test_1,dbo,ChocolateyPackages,Version,3,nvarchar,128,NO,
ITST_Test_1,dbo,ChocolateyPackages,Title,4,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,Description,5,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,IconUrl,6,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,IsLatestVersion,7,bit,,NO,
ITST_Test_1,dbo,ChocolateyPackages,Authors,8,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,DownloadCount,9,bigint,,NO,
ITST_Test_1,dbo,ChocolateyPackages,GalleryDetailsUrl,10,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,ProjectUrl,11,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,Tags,12,nvarchar,-1,YES,
ITST_Test_1,dbo,ChocolateyPackages,LastBulkUpdateTime,13,datetime,,NO,
ITST_Test_1,dbo,ChocolateyPackages,RowVersion,14,int,,NO,
ITST_Test_1,dbo,ChocolateyPackages,CreateTime,15,datetime,,NO,
ITST_Test_1,dbo,ChocolateyPackages,LastUpdateTime,16,datetime,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,Id,1,bigint,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,CourseId,2,bigint,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,ShortId,3,nvarchar,5,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,StudentEmail,4,nvarchar,100,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,StudentFirstName,5,nvarchar,64,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,StudentLastName,6,nvarchar,64,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_Company,7,nvarchar,256,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_JobLevel,8,nvarchar,128,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_Address1,9,nvarchar,50,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_Address2,10,nvarchar,50,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_City,11,nvarchar,50,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_State,12,nvarchar,50,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_ZipCode,13,nvarchar,50,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_Country,14,nvarchar,100,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_Phone,15,nvarchar,35,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,RegistrationInfo_RegCode,16,nvarchar,256,YES,
ITST_Test_1,dbo,ClassSponsoredLinks,Disabled,17,bit,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,RowVersion,18,int,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,CreateTime,19,datetime,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,LastUpdateTime,20,datetime,,NO,
ITST_Test_1,dbo,ClassSponsoredLinks,SsoAuthenticationApprovalTime,21,datetime,,YES,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,Id,1,bigint,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,RegistrationPageRequestId,2,nvarchar,16,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,PhoneNumber,3,nvarchar,100,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,TimeSent,4,datetime,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,Code,5,nvarchar,16,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,VerificationAttempts,6,int,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,IsVerified,7,bit,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,RowVersion,8,int,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,CreateTime,9,datetime,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,LastUpdateTime,10,datetime,,NO,
ITST_Test_1,dbo,CloudshareIdentityVerificationMessages,UserId,11,int,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,Id,1,bigint,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,ContractId,2,bigint,,YES,
ITST_Test_1,dbo,CloudshareResourcesQuotas,ProjectId,3,int,,YES,
ITST_Test_1,dbo,CloudshareResourcesQuotas,ScopeInt,4,int,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,MetricTypeInt,5,int,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,MetricValue,6,bigint,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,MetricEnabled,7,bit,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,RowVersion,8,int,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,CreateTime,9,datetime,,NO,
ITST_Test_1,dbo,CloudshareResourcesQuotas,LastUpdateTime,10,datetime,,NO,
ITST_Test_1,dbo,ClusterHosts,Id,1,int,,NO,
ITST_Test_1,dbo,ClusterHosts,CloudletNumber,2,int,,NO,
ITST_Test_1,dbo,ClusterHosts,HostIP,3,nvarchar,64,NO,
ITST_Test_1,dbo,ClusterHosts,RowVersion,4,int,,NO,
ITST_Test_1,dbo,ClusterHosts,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,ClusterHosts,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,CommonPasswords,Id,1,bigint,,NO,
ITST_Test_1,dbo,CommonPasswords,Password,2,nvarchar,128,NO,
ITST_Test_1,dbo,CommonPasswords,RowVersion,3,int,,NO,
ITST_Test_1,dbo,CommonPasswords,CreateTime,4,datetime,,NO,
ITST_Test_1,dbo,CommonPasswords,LastUpdateTime,5,datetime,,NO,
ITST_Test_1,dbo,ConsoleTokens,Token,1,nvarchar,-1,YES,
ITST_Test_1,dbo,ConsoleTokens,Port,2,int,,YES,
ITST_Test_1,dbo,ConsoleTokens,Password,3,nvarchar,-1,YES,
ITST_Test_1,dbo,ConsoleTokens,GroupID,4,int,,YES,
ITST_Test_1,dbo,ConsoleTokens,BackendMachineId,5,bigint,,NO,
ITST_Test_1,dbo,ConsoleTokens,BackendMachineGroupId,6,bigint,,YES,
ITST_Test_1,dbo,ContentFolderMemberships,Id,1,bigint,,NO,
ITST_Test_1,dbo,ContentFolderMemberships,EnvId,2,bigint,,NO,
ITST_Test_1,dbo,ContentFolderMemberships,ContentFolderId,3,bigint,,NO,
ITST_Test_1,dbo,ContentFolderMemberships,ValidUntil,4,datetime,,NO,
ITST_Test_1,dbo,ContentFolderMemberships,RowVersion,5,int,,NO,
ITST_Test_1,dbo,ContentFolderMemberships,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,ContentFolderMemberships,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,ContentFolders,Id,1,bigint,,NO,
ITST_Test_1,dbo,ContentFolders,FolderName,2,nvarchar,100,NO,
ITST_Test_1,dbo,ContentFolders,DisplayName,3,nvarchar,256,NO,
ITST_Test_1,dbo,ContentFolders,QuotaInMb,4,int,,NO,
ITST_Test_1,dbo,ContentFolders,LifecycleStatusInt,5,int,,NO,
ITST_Test_1,dbo,ContentFolders,ValidUntil,6,datetime,,NO,
ITST_Test_1,dbo,ContentFolders,TypeInt,7,int,,NO,
ITST_Test_1,dbo,ContentFolders,UserId,8,int,,YES,
ITST_Test_1,dbo,ContentFolders,ProjectId,9,int,,YES,
ITST_Test_1,dbo,ContentFolders,RowVersion,10,int,,NO,
ITST_Test_1,dbo,ContentFolders,CreateTime,11,datetime,,NO,
ITST_Test_1,dbo,ContentFolders,LastUpdateTime,12,datetime,,NO,
ITST_Test_1,dbo,ContentFolders,SanitizeDisplayName,13,nvarchar,256,NO,
ITST_Test_1,dbo,ContractAwsAmis,Id,1,bigint,,NO,
ITST_Test_1,dbo,ContractAwsAmis,ContractId,2,bigint,,NO,
ITST_Test_1,dbo,ContractAwsAmis,Name,3,nvarchar,250,NO,
ITST_Test_1,dbo,ContractAwsAmis,Description,4,nvarchar,-1,YES,
ITST_Test_1,dbo,ContractAwsAmis,Ami,5,nvarchar,250,NO,
ITST_Test_1,dbo,ContractAwsAmis,AmiAccount,6,nvarchar,250,NO,
ITST_Test_1,dbo,ContractAwsAmis,AmiRegion,7,nvarchar,250,NO,
ITST_Test_1,dbo,ContractAwsAmis,ValidUntil,8,datetime,,NO,
ITST_Test_1,dbo,ContractAwsAmis,RowVersion,9,int,,NO,
ITST_Test_1,dbo,ContractAwsAmis,CreateTime,10,datetime,,NO,
ITST_Test_1,dbo,ContractAwsAmis,LastUpdateTime,11,datetime,,NO,
ITST_Test_1,dbo,ContractAwsAmis,ExternalId,12,nvarchar,250,YES,
ITST_Test_1,dbo,ContractAwsAmis,CmkData_KeyId,13,nvarchar,250,YES,
ITST_Test_1,dbo,ContractAwsAmis,CmkData_KeyAccount,14,nvarchar,250,YES,
ITST_Test_1,dbo,ContractAwsAmis,CmkData_KeyRegion,15,nvarchar,250,YES,
ITST_Test_1,dbo,ContractAwsAmis,CmkData_RoleName,16,nvarchar,250,YES,
ITST_Test_1,dbo,ContractAwsAmis,CmkData_RoleExternalId,17,nvarchar,250,YES,
ITST_Test_1,dbo,Contracts,Id,1,bigint,,NO,
ITST_Test_1,dbo,Contracts,Name,2,nvarchar,100,NO,
ITST_Test_1,dbo,Contracts,Description,3,nvarchar,-1,YES,
ITST_Test_1,dbo,Contracts,IsBillable,4,bit,,NO,
ITST_Test_1,dbo,Contracts,ValidUntil,5,datetime,,NO,
ITST_Test_1,dbo,Contracts,RowVersion,6,int,,NO,
ITST_Test_1,dbo,Contracts,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,Contracts,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,Contracts,ContractTermsId,9,bigint,,NO,
ITST_Test_1,dbo,Contracts,SubscriptionName,10,nvarchar,256,YES,
ITST_Test_1,dbo,Contracts,ZuoraAccountId,11,nvarchar,1024,YES,
ITST_Test_1,dbo,Contracts,SendOverSoftQuotaEmails,12,bit,,YES,
ITST_Test_1,dbo,Contracts,EnableChangePaymentMethod,13,bit,,NO,
ITST_Test_1,dbo,Contracts,CurrentDeprovisionStepNumber,14,int,,YES,
ITST_Test_1,dbo,Contracts,EnableAutomaticDeprovisioning,15,bit,,NO,
ITST_Test_1,dbo,Contracts,PositiveBalanceTime,16,datetime,,YES,
ITST_Test_1,dbo,Contracts,TimeZoneId,17,nvarchar,150,YES,
ITST_Test_1,dbo,Contracts,ZuoraPlanId,18,nvarchar,1024,YES,
ITST_Test_1,dbo,Contracts,CancellationDate,19,datetime,,YES,
ITST_Test_1,dbo,Contracts,PrePaidGbhCalculationDate,20,datetime,,YES,
ITST_Test_1,dbo,Contracts,PrePaidGbhInZuora,21,decimal,,YES,
ITST_Test_1,dbo,Contracts,FailedToEnterZuoraPrePaidGbh,22,decimal,,YES,
ITST_Test_1,dbo,Contracts,IsExternallyPaying,23,bit,,NO,
ITST_Test_1,dbo,Contracts,HasAddOns,24,bit,,NO,
ITST_Test_1,dbo,Contracts,PricingVersion,25,int,,NO,
ITST_Test_1,dbo,Contracts,ContractBranding_Enabled,26,bit,,YES,
ITST_Test_1,dbo,Contracts,ContractBranding_StripCssColor,27,nvarchar,50,YES,
ITST_Test_1,dbo,Contracts,ContractBranding_LogoImagePath,28,nvarchar,-1,YES,
ITST_Test_1,dbo,Contracts,EnableContractFolder,29,bit,,YES,
ITST_Test_1,dbo,Contracts,ContactEmailsList,30,nvarchar,120,YES,
ITST_Test_1,dbo,Contracts,ContactsNotSyncWithZoura,31,bit,,YES,
ITST_Test_1,dbo,Contracts,IsEverPaid,32,bit,,YES,
ITST_Test_1,dbo,Contracts,PasswordPolicyInt,33,int,,YES,
ITST_Test_1,dbo,Contracts,ContractBranding_LogoLink,34,nvarchar,-1,YES,
ITST_Test_1,dbo,Contracts,WeWorkAccountId,35,nvarchar,50,YES,
ITST_Test_1,dbo,Contracts,GCPFolderId,36,nvarchar,150,YES,
ITST_Test_1,dbo,Contracts,GcpBillingAccountId,37,nvarchar,20,YES,
ITST_Test_1,dbo,Contracts,GcpProjectId,38,nvarchar,50,YES,
ITST_Test_1,dbo,Contracts,AzureSubscriptionId,39,nvarchar,50,YES,
ITST_Test_1,dbo,Contracts,AwsAccountPoolId,40,bigint,,YES,
ITST_Test_1,dbo,Contracts,CustomStudentLoginPath,41,nvarchar,500,YES,
ITST_Test_1,dbo,Contracts,SalesForceAccountId,42,nvarchar,50,YES,
ITST_Test_1,dbo,Contracts,MarketplaceAccountId,43,bigint,,YES,
ITST_Test_1,dbo,Contracts,HideEndUserInvitationsFromUI,44,bit,,YES,
ITST_Test_1,dbo,Contracts,IsAccelerateSubscription,45,bit,,YES,
ITST_Test_1,dbo,Contracts,TestSubscriptionId,46,bigint,,YES,
ITST_Test_1,dbo,Contracts,LmsIntegrationId,47,bigint,,YES,
ITST_Test_1,dbo,Contracts_Projects,ContractId,1,bigint,,NO,
ITST_Test_1,dbo,Contracts_Projects,ProjectId,2,int,,NO,
ITST_Test_1,dbo,Contracts_Users,ContractId,1,bigint,,NO,
ITST_Test_1,dbo,Contracts_Users,UserId,2,int,,NO,
ITST_Test_1,dbo,ContractsTerms,Id,1,bigint,,NO,
ITST_Test_1,dbo,ContractsTerms,Users,2,int,,YES,
ITST_Test_1,dbo,ContractsTerms,Projects,3,int,,YES,
ITST_Test_1,dbo,ContractsTerms,DiskSizeMB,4,bigint,,YES,
ITST_Test_1,dbo,ContractsTerms,ConcurrentMemorySizeMB,5,bigint,,YES,
ITST_Test_1,dbo,ContractsTerms,RowVersion,6,int,,NO,
ITST_Test_1,dbo,ContractsTerms,CreateTime,7,datetime,,NO,
ITST_Test_1,dbo,ContractsTerms,LastUpdateTime,8,datetime,,NO,
ITST_Test_1,dbo,ContractsTerms,Invalid,9,bit,,NO,
ITST_Test_1,dbo,ContractsTerms,UsersSoftQuota,10,int,,YES,
ITST_Test_1,dbo,ContractsTerms,DiskSizeMBSoftQuota,11,bigint,,YES,
ITST_Test_1,dbo,ContractsTerms,ConcurrentMemorySizeMBSoftQuota,12,bigint,,YES,
ITST_Test_1,dbo,ContractsTerms,IsTrainingVisible,13,int,,NO,
ITST_Test_1,dbo,ContractsTerms,RamGBHourSoftQuota,14,decimal,,YES,
ITST_Test_1,dbo,ContractsTerms,IsChannelsVisible,15,bit,,NO,((0))
ITST_Test_1,dbo,ContractsTerms,IsEndUserSSOVisible,16,bit,,NO,((0))
ITST_Test_1,dbo,CourseMeetings,Id,1,bigint,,NO,
ITST_Test_1,dbo,CourseMeetings,CourseId,2,bigint,,NO,
ITST_Test_1,dbo,CourseMeetings,AudioVideoMeetingId,3,bigint,,NO,
ITST_Test_1,dbo,CourseMeetings,RowVersion,4,int,,NO,
ITST_Test_1,dbo,CourseMeetings,CreateTime,5,datetime,,NO,
ITST_Test_1,dbo,CourseMeetings,LastUpdateTime,6,datetime,,NO,
ITST_Test_1,dbo,CoursePredictions,Id,1,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,ClassHasStarted,2,int,,NO,
ITST_Test_1,dbo,CoursePredictions,ClassId,3,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,ClassUpdateTime,4,datetime,,NO,
ITST_Test_1,dbo,CoursePredictions,RealStartTime,5,datetime,,NO,
ITST_Test_1,dbo,CoursePredictions,PreRegisteredStudents,6,int,,NO,
ITST_Test_1,dbo,CoursePredictions,LateRegisteredStudents,7,int,,NO,
ITST_Test_1,dbo,CoursePredictions,MaxStudentsNumber,8,int,,NO,
ITST_Test_1,dbo,CoursePredictions,ClassStartTime,9,datetime,,NO,
ITST_Test_1,dbo,CoursePredictions,ProjectId,10,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,PredictedAttendedEntireClass,11,int,,NO,
ITST_Test_1,dbo,CoursePredictions,PaddedPredictedAttendedEntireClass,12,int,,NO,
ITST_Test_1,dbo,CoursePredictions,PredictedAttendedAfter4Hours,13,int,,NO,
ITST_Test_1,dbo,CoursePredictions,PaddedPredictedAttendedAfter4Hours,14,int,,NO,
ITST_Test_1,dbo,CoursePredictions,SubscriptionId,15,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,EstimatedAttends,16,int,,NO,
ITST_Test_1,dbo,CoursePredictions,BlueprintId,17,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,RegionId,18,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,PermitAccessToNonRegisteredStudents,19,int,,NO,
ITST_Test_1,dbo,CoursePredictions,TimeZoneOffset,20,int,,NO,
ITST_Test_1,dbo,CoursePredictions,EnvironmentPolicyId,21,bigint,,NO,
ITST_Test_1,dbo,CoursePredictions,ClassLengthHours,22,int,,NO,
ITST_Test_1,dbo,CoursePredictions,CreateLeadTimeHours,23,int,,NO,
ITST_Test_1,dbo,CoursePredictions,AdjustedStartDay,24,int,,NO,
